case:concept:name,concept:name,time:timestamp,cost,org:resource
405,Activity 23,2023-01-01 15:00:00,180,Susan
405,Activity 38,2023-01-01 16:15:00,218,Tom
405,Activity 42,2023-01-01 17:06:00,300,Mike
405,Activity 14,2023-01-01 18:01:00,59,John
406,Activity 13,2023-01-02 10:17:00,111,Mike
406,Activity 18,2023-01-02 11:11:00,106,Anna
406,Activity 49,2023-01-02 11:18:00,206,Susan
406,Activity 18,2023-01-02 12:00:00,144,Anna
406,Activity 46,2023-01-02 12:15:00,157,John
406,Activity 50,2023-01-02 13:58:00,120,Susan
406,Activity 12,2023-01-02 14:26:00,51,John
406,Activity 26,2023-01-02 15:21:00,88,Anna
406,Activity 23,2023-01-02 16:32:00,68,Susan
407,Activity 42,2023-01-01 21:18:00,249,Mike
407,Activity 45,2023-01-01 22:10:00,191,John
407,Activity 25,2023-01-01 23:02:00,125,John
407,Activity 16,2023-01-01 23:05:00,155,Peter
407,Activity 20,2023-01-02 00:53:00,280,Anna
407,Activity 42,2023-01-02 01:40:00,141,Peter
407,Activity 50,2023-01-02 02:07:00,165,Mike
408,Activity 4,2023-01-02 19:16:00,93,John
408,Activity 19,2023-01-02 19:30:00,79,Anna
408,Activity 19,2023-01-02 21:08:00,53,Anna
408,Activity 44,2023-01-02 22:23:00,183,Peter
408,Activity 1,2023-01-03 00:02:00,77,Susan
408,Activity 39,2023-01-03 00:26:00,264,Laura
408,Activity 43,2023-01-03 01:06:00,94,Anna
408,Activity 39,2023-01-03 02:24:00,206,John
408,Activity 15,2023-01-03 03:08:00,259,Lisa
409,Activity 19,2023-01-02 21:16:00,59,John
409,Activity 12,2023-01-02 22:41:00,133,John
409,Activity 35,2023-01-03 00:40:00,175,Peter
409,Activity 34,2023-01-03 01:14:00,193,Lisa
409,Activity 39,2023-01-03 03:07:00,213,Laura
410,Activity 25,2023-01-01 09:24:00,201,Susan
410,Activity 3,2023-01-01 09:55:00,207,Anna
410,Activity 42,2023-01-01 10:10:00,135,John
410,Activity 43,2023-01-01 10:48:00,237,John
410,Activity 14,2023-01-01 11:18:00,261,Mike
410,Activity 21,2023-01-01 12:03:00,239,Lisa
411,Activity 19,2023-01-03 01:49:00,54,Laura
411,Activity 46,2023-01-03 02:48:00,95,Laura
411,Activity 23,2023-01-03 04:19:00,111,Lisa
411,Activity 38,2023-01-03 05:22:00,224,Lisa
412,Activity 35,2023-01-02 01:05:00,156,Lisa
412,Activity 32,2023-01-02 02:21:00,64,Mike
412,Activity 30,2023-01-02 02:43:00,132,Anna
412,Activity 47,2023-01-02 04:40:00,115,John
412,Activity 12,2023-01-02 05:16:00,98,Tom
412,Activity 21,2023-01-02 06:35:00,178,Lisa
412,Activity 14,2023-01-02 07:31:00,118,John
412,Activity 42,2023-01-02 07:46:00,74,Mike
413,Activity 45,2023-01-03 00:11:00,130,Tom
413,Activity 7,2023-01-03 01:33:00,109,Mike
413,Activity 2,2023-01-03 03:28:00,295,Anna
413,Activity 4,2023-01-03 04:47:00,61,Mike
413,Activity 39,2023-01-03 06:26:00,216,Susan
413,Activity 49,2023-01-03 06:29:00,148,Mike
413,Activity 8,2023-01-03 06:55:00,72,John
413,Activity 19,2023-01-03 07:00:00,283,Tom
413,Activity 2,2023-01-03 07:43:00,141,Lisa
414,Activity 39,2023-01-03 04:27:00,233,Anna
414,Activity 9,2023-01-03 05:41:00,96,John
414,Activity 24,2023-01-03 07:04:00,93,Susan
415,Activity 22,2023-01-02 08:46:00,77,Anna
415,Activity 2,2023-01-02 09:36:00,195,John
415,Activity 40,2023-01-02 11:35:00,172,Tom
415,Activity 34,2023-01-02 11:46:00,126,Mike
415,Activity 14,2023-01-02 13:27:00,64,Laura
415,Activity 31,2023-01-02 14:09:00,88,John
415,Activity 34,2023-01-02 15:37:00,58,Mike
415,Activity 14,2023-01-02 17:34:00,289,John
416,Activity 11,2023-01-02 10:45:00,179,Tom
416,Activity 9,2023-01-02 11:24:00,57,Lisa
416,Activity 21,2023-01-02 12:55:00,282,Lisa
416,Activity 8,2023-01-02 13:23:00,113,John
416,Activity 28,2023-01-02 14:58:00,225,Peter
416,Activity 32,2023-01-02 15:28:00,105,Peter
417,Activity 14,2023-01-03 00:49:00,220,Laura
417,Activity 10,2023-01-03 01:21:00,223,Laura
417,Activity 22,2023-01-03 03:21:00,196,Lisa
417,Activity 21,2023-01-03 03:47:00,141,John
418,Activity 43,2023-01-02 06:26:00,234,Anna
418,Activity 32,2023-01-02 07:57:00,190,Laura
418,Activity 26,2023-01-02 08:41:00,123,Tom
418,Activity 19,2023-01-02 09:04:00,275,Lisa
419,Activity 27,2023-01-02 03:13:00,110,Mike
419,Activity 40,2023-01-02 03:56:00,84,Peter
419,Activity 12,2023-01-02 04:42:00,90,Susan
419,Activity 12,2023-01-02 04:46:00,135,John
419,Activity 20,2023-01-02 05:21:00,86,Peter
420,Activity 26,2023-01-01 18:57:00,95,Lisa
420,Activity 3,2023-01-01 19:51:00,102,Peter
420,Activity 15,2023-01-01 20:23:00,178,Mike
421,Activity 12,2023-01-02 19:42:00,135,Tom
421,Activity 3,2023-01-02 21:09:00,169,John
421,Activity 48,2023-01-02 21:16:00,294,Laura
421,Activity 43,2023-01-02 21:29:00,194,Susan
421,Activity 23,2023-01-02 21:40:00,204,Peter
421,Activity 30,2023-01-02 23:06:00,235,Peter
422,Activity 30,2023-01-02 16:21:00,266,Laura
422,Activity 5,2023-01-02 17:03:00,58,Susan
422,Activity 8,2023-01-02 18:46:00,284,Peter
422,Activity 4,2023-01-02 19:37:00,133,John
422,Activity 23,2023-01-02 19:48:00,55,Anna
422,Activity 32,2023-01-02 20:17:00,123,Mike
422,Activity 35,2023-01-02 22:13:00,143,Susan
422,Activity 27,2023-01-02 22:27:00,93,Peter
422,Activity 33,2023-01-03 00:10:00,122,Laura
422,Activity 3,2023-01-03 01:41:00,234,Tom
423,Activity 22,2023-01-02 13:10:00,136,Laura
423,Activity 1,2023-01-02 14:53:00,145,Laura
423,Activity 17,2023-01-02 15:07:00,242,Peter
423,Activity 26,2023-01-02 17:04:00,215,Lisa
423,Activity 24,2023-01-02 17:29:00,61,John
423,Activity 36,2023-01-02 19:13:00,93,Peter
423,Activity 7,2023-01-02 20:54:00,293,Susan
423,Activity 19,2023-01-02 22:20:00,67,Peter
423,Activity 39,2023-01-02 22:22:00,167,Peter
424,Activity 19,2023-01-02 09:10:00,261,Lisa
424,Activity 23,2023-01-02 10:22:00,225,Anna
424,Activity 20,2023-01-02 10:46:00,65,Mike
424,Activity 18,2023-01-02 11:39:00,166,Tom
424,Activity 31,2023-01-02 12:57:00,152,John
424,Activity 4,2023-01-02 14:04:00,237,Peter
424,Activity 7,2023-01-02 16:04:00,53,Lisa
424,Activity 14,2023-01-02 17:50:00,252,Tom
424,Activity 3,2023-01-02 18:00:00,213,Lisa
425,Activity 40,2023-01-02 17:45:00,280,Tom
425,Activity 41,2023-01-02 17:57:00,103,John
425,Activity 5,2023-01-02 18:27:00,262,Peter
425,Activity 36,2023-01-02 19:03:00,300,Anna
425,Activity 48,2023-01-02 20:46:00,188,Laura
425,Activity 49,2023-01-02 22:33:00,111,Anna
426,Activity 21,2023-01-03 09:00:00,234,Susan
426,Activity 39,2023-01-03 10:51:00,258,John
426,Activity 34,2023-01-03 11:44:00,282,Lisa
426,Activity 48,2023-01-03 12:49:00,57,Mike
426,Activity 4,2023-01-03 13:55:00,217,Mike
427,Activity 1,2023-01-01 23:40:00,124,Anna
427,Activity 35,2023-01-02 00:46:00,197,Lisa
427,Activity 20,2023-01-02 02:04:00,291,Peter
427,Activity 43,2023-01-02 03:35:00,89,John
427,Activity 46,2023-01-02 03:57:00,172,Anna
427,Activity 7,2023-01-02 05:17:00,77,Mike
427,Activity 28,2023-01-02 06:57:00,232,Tom
427,Activity 28,2023-01-02 07:54:00,63,Lisa
427,Activity 9,2023-01-02 09:51:00,104,Tom
427,Activity 40,2023-01-02 11:41:00,135,Anna
428,Activity 25,2023-01-02 23:42:00,53,Peter
428,Activity 2,2023-01-02 23:55:00,62,Anna
428,Activity 23,2023-01-03 00:09:00,166,Laura
428,Activity 20,2023-01-03 00:49:00,113,Tom
428,Activity 1,2023-01-03 01:39:00,115,Susan
429,Activity 6,2023-01-02 04:05:00,135,Tom
429,Activity 3,2023-01-02 05:57:00,161,Susan
429,Activity 7,2023-01-02 06:52:00,70,Peter
429,Activity 5,2023-01-02 07:28:00,69,Tom
429,Activity 40,2023-01-02 08:49:00,57,Susan
429,Activity 41,2023-01-02 08:56:00,55,Anna
429,Activity 49,2023-01-02 09:27:00,70,Tom
429,Activity 2,2023-01-02 09:32:00,203,Anna
429,Activity 4,2023-01-02 11:23:00,70,Anna
429,Activity 43,2023-01-02 12:13:00,267,Susan
430,Activity 13,2023-01-02 02:14:00,245,Tom
430,Activity 38,2023-01-02 03:21:00,208,Anna
430,Activity 11,2023-01-02 03:46:00,297,Susan
430,Activity 20,2023-01-02 05:20:00,51,Tom
431,Activity 9,2023-01-01 14:11:00,121,Tom
431,Activity 32,2023-01-01 15:56:00,98,Tom
431,Activity 31,2023-01-01 17:31:00,189,Anna
431,Activity 31,2023-01-01 18:37:00,284,Susan
432,Activity 2,2023-01-01 19:45:00,228,Lisa
432,Activity 1,2023-01-01 20:33:00,204,Mike
432,Activity 36,2023-01-01 21:08:00,256,Anna
432,Activity 49,2023-01-01 22:28:00,122,Peter
432,Activity 47,2023-01-01 22:30:00,249,Anna
432,Activity 43,2023-01-01 23:31:00,73,Tom
432,Activity 33,2023-01-02 00:16:00,259,John
432,Activity 12,2023-01-02 02:10:00,191,Peter
432,Activity 6,2023-01-02 03:15:00,121,Laura
433,Activity 14,2023-01-03 01:53:00,141,Laura
433,Activity 16,2023-01-03 01:57:00,93,Laura
433,Activity 9,2023-01-03 03:15:00,73,Tom
433,Activity 37,2023-01-03 05:06:00,157,Laura
434,Activity 8,2023-01-03 06:39:00,56,Peter
434,Activity 17,2023-01-03 06:51:00,170,Peter
434,Activity 6,2023-01-03 06:57:00,242,Tom
434,Activity 20,2023-01-03 08:17:00,90,Susan
435,Activity 25,2023-01-02 14:03:00,123,Lisa
435,Activity 18,2023-01-02 15:31:00,146,Laura
435,Activity 20,2023-01-02 17:03:00,58,John
435,Activity 50,2023-01-02 18:16:00,126,Mike
435,Activity 16,2023-01-02 18:54:00,178,Anna
436,Activity 43,2023-01-03 07:23:00,164,Laura
436,Activity 49,2023-01-03 08:45:00,167,Anna
436,Activity 24,2023-01-03 08:46:00,161,Laura
436,Activity 24,2023-01-03 08:54:00,249,Lisa
436,Activity 20,2023-01-03 10:00:00,74,Lisa
437,Activity 18,2023-01-02 13:03:00,150,Susan
437,Activity 8,2023-01-02 14:52:00,207,Lisa
437,Activity 10,2023-01-02 15:38:00,126,Peter
437,Activity 1,2023-01-02 16:52:00,76,Anna
437,Activity 26,2023-01-02 17:41:00,94,Susan
437,Activity 29,2023-01-02 19:03:00,179,Peter
438,Activity 23,2023-01-03 09:53:00,79,Tom
438,Activity 4,2023-01-03 11:48:00,237,Anna
438,Activity 3,2023-01-03 13:48:00,192,Lisa
438,Activity 47,2023-01-03 15:40:00,225,Peter
438,Activity 48,2023-01-03 17:21:00,268,Lisa
438,Activity 32,2023-01-03 18:05:00,238,Susan
439,Activity 36,2023-01-02 19:36:00,289,Susan
439,Activity 37,2023-01-02 19:46:00,91,Mike
439,Activity 22,2023-01-02 21:42:00,178,Susan
439,Activity 29,2023-01-02 21:49:00,81,Tom
440,Activity 34,2023-01-03 01:54:00,271,Laura
440,Activity 50,2023-01-03 02:15:00,177,Lisa
440,Activity 2,2023-01-03 02:43:00,279,Lisa
440,Activity 5,2023-01-03 03:56:00,233,Peter
440,Activity 9,2023-01-03 05:55:00,124,Anna
441,Activity 2,2023-01-01 12:18:00,178,Lisa
441,Activity 37,2023-01-01 13:02:00,296,Susan
441,Activity 9,2023-01-01 14:16:00,147,Lisa
441,Activity 46,2023-01-01 14:37:00,207,Laura
441,Activity 22,2023-01-01 14:52:00,149,Mike
441,Activity 3,2023-01-01 16:46:00,140,Susan
442,Activity 25,2023-01-03 04:10:00,189,Mike
442,Activity 42,2023-01-03 04:47:00,151,Laura
442,Activity 24,2023-01-03 05:32:00,142,Peter
442,Activity 30,2023-01-03 05:55:00,161,Anna
442,Activity 11,2023-01-03 07:20:00,275,Anna
442,Activity 47,2023-01-03 08:03:00,273,John
443,Activity 11,2023-01-02 12:13:00,118,Anna
443,Activity 13,2023-01-02 13:26:00,209,Mike
443,Activity 12,2023-01-02 14:49:00,208,Susan
443,Activity 1,2023-01-02 14:57:00,265,Mike
444,Activity 4,2023-01-03 07:26:00,256,Tom
444,Activity 14,2023-01-03 08:44:00,172,Tom
444,Activity 4,2023-01-03 10:42:00,55,Tom
444,Activity 17,2023-01-03 11:19:00,177,Mike
445,Activity 25,2023-01-03 07:20:00,194,Lisa
445,Activity 6,2023-01-03 07:25:00,248,Anna
445,Activity 30,2023-01-03 08:02:00,129,Laura
445,Activity 49,2023-01-03 09:42:00,207,Tom
445,Activity 47,2023-01-03 10:50:00,240,Lisa
445,Activity 29,2023-01-03 12:38:00,116,Anna
445,Activity 19,2023-01-03 13:10:00,191,Peter
446,Activity 28,2023-01-02 09:46:00,249,Peter
446,Activity 17,2023-01-02 10:16:00,82,Anna
446,Activity 6,2023-01-02 11:20:00,141,Peter
446,Activity 47,2023-01-02 13:17:00,152,Susan
446,Activity 45,2023-01-02 15:15:00,121,Susan
446,Activity 41,2023-01-02 17:13:00,108,Tom
446,Activity 25,2023-01-02 18:15:00,187,Mike
446,Activity 35,2023-01-02 18:44:00,171,Lisa
446,Activity 38,2023-01-02 18:46:00,114,Peter
446,Activity 38,2023-01-02 20:33:00,236,Peter
447,Activity 40,2023-01-01 17:15:00,130,Tom
447,Activity 31,2023-01-01 19:15:00,199,Susan
447,Activity 33,2023-01-01 19:26:00,75,Anna
448,Activity 17,2023-01-03 06:02:00,138,Mike
448,Activity 15,2023-01-03 07:18:00,182,John
448,Activity 19,2023-01-03 08:10:00,200,Mike
449,Activity 39,2023-01-02 17:52:00,246,Anna
449,Activity 50,2023-01-02 18:44:00,289,Susan
449,Activity 40,2023-01-02 20:40:00,149,Peter
450,Activity 3,2023-01-02 20:32:00,212,Susan
450,Activity 18,2023-01-02 20:37:00,208,Tom
450,Activity 32,2023-01-02 21:25:00,131,Anna
450,Activity 15,2023-01-02 22:58:00,296,Susan
450,Activity 32,2023-01-02 23:37:00,70,Tom
450,Activity 43,2023-01-03 00:16:00,128,Lisa
450,Activity 9,2023-01-03 00:24:00,213,Mike
450,Activity 37,2023-01-03 01:19:00,118,Susan
451,Activity 45,2023-01-03 00:50:00,87,Peter
451,Activity 13,2023-01-03 00:51:00,131,Susan
451,Activity 10,2023-01-03 01:13:00,160,Mike
451,Activity 7,2023-01-03 01:59:00,272,Tom
451,Activity 2,2023-01-03 02:22:00,179,Anna
451,Activity 18,2023-01-03 04:04:00,246,John
451,Activity 42,2023-01-03 05:52:00,261,Mike
451,Activity 13,2023-01-03 05:58:00,99,Mike
451,Activity 40,2023-01-03 07:41:00,238,Tom
451,Activity 24,2023-01-03 08:12:00,254,Anna
452,Activity 1,2023-01-02 21:10:00,231,Lisa
452,Activity 10,2023-01-02 22:13:00,87,Anna
452,Activity 38,2023-01-02 23:31:00,66,John
452,Activity 30,2023-01-03 00:41:00,116,Lisa
452,Activity 34,2023-01-03 02:28:00,124,Susan
452,Activity 8,2023-01-03 02:51:00,265,Tom
452,Activity 6,2023-01-03 03:24:00,116,John
452,Activity 34,2023-01-03 04:21:00,87,Laura
452,Activity 7,2023-01-03 05:07:00,181,Anna
453,Activity 29,2023-01-01 21:49:00,98,Anna
453,Activity 33,2023-01-01 22:33:00,266,Susan
453,Activity 2,2023-01-02 00:16:00,81,Peter
453,Activity 28,2023-01-02 01:26:00,223,Laura
453,Activity 38,2023-01-02 03:09:00,285,John
454,Activity 1,2023-01-03 01:41:00,254,Mike
454,Activity 29,2023-01-03 02:48:00,239,Laura
454,Activity 8,2023-01-03 03:24:00,58,Mike
454,Activity 48,2023-01-03 04:41:00,209,Lisa
455,Activity 38,2023-01-01 19:00:00,129,Susan
455,Activity 50,2023-01-01 19:41:00,277,John
455,Activity 47,2023-01-01 21:35:00,54,Anna
455,Activity 22,2023-01-01 23:13:00,125,Peter
455,Activity 1,2023-01-02 00:10:00,248,Mike
455,Activity 13,2023-01-02 01:32:00,181,John
456,Activity 14,2023-01-02 16:55:00,102,John
456,Activity 48,2023-01-02 17:54:00,158,Peter
456,Activity 22,2023-01-02 18:24:00,221,Lisa
456,Activity 2,2023-01-02 19:35:00,178,Lisa
456,Activity 36,2023-01-02 20:03:00,276,John
457,Activity 46,2023-01-03 07:29:00,113,Susan
457,Activity 10,2023-01-03 08:58:00,175,Mike
457,Activity 33,2023-01-03 10:12:00,155,Tom
458,Activity 32,2023-01-01 20:30:00,237,Laura
458,Activity 8,2023-01-01 22:18:00,151,Tom
458,Activity 12,2023-01-01 23:09:00,253,Mike
458,Activity 15,2023-01-01 23:55:00,168,Lisa
458,Activity 12,2023-01-02 01:38:00,65,Laura
458,Activity 18,2023-01-02 03:31:00,277,Laura
458,Activity 22,2023-01-02 04:01:00,259,John
458,Activity 1,2023-01-02 04:04:00,202,Anna
459,Activity 21,2023-01-03 04:14:00,118,Peter
459,Activity 47,2023-01-03 05:24:00,244,Mike
459,Activity 46,2023-01-03 05:33:00,112,Susan
459,Activity 19,2023-01-03 05:46:00,84,Laura
459,Activity 29,2023-01-03 07:35:00,73,Lisa
459,Activity 2,2023-01-03 08:32:00,227,Tom
459,Activity 33,2023-01-03 10:03:00,72,Laura
459,Activity 34,2023-01-03 11:06:00,60,Peter
459,Activity 50,2023-01-03 11:23:00,290,Peter
460,Activity 42,2023-01-01 15:06:00,178,Mike
460,Activity 34,2023-01-01 15:54:00,75,Tom
460,Activity 7,2023-01-01 16:24:00,181,Lisa
460,Activity 16,2023-01-01 17:53:00,88,Mike
460,Activity 27,2023-01-01 19:23:00,285,Susan
460,Activity 33,2023-01-01 19:44:00,281,Lisa
460,Activity 42,2023-01-01 20:06:00,166,Laura
460,Activity 2,2023-01-01 21:17:00,171,Anna
461,Activity 9,2023-01-01 18:17:00,299,Lisa
461,Activity 28,2023-01-01 20:00:00,206,John
461,Activity 46,2023-01-01 21:34:00,114,John
461,Activity 2,2023-01-01 22:35:00,197,Susan
462,Activity 17,2023-01-02 09:24:00,130,Laura
462,Activity 41,2023-01-02 10:17:00,195,Tom
462,Activity 24,2023-01-02 12:00:00,243,John
462,Activity 47,2023-01-02 13:20:00,214,Susan
462,Activity 33,2023-01-02 14:10:00,174,Mike
462,Activity 4,2023-01-02 14:18:00,99,Lisa
462,Activity 43,2023-01-02 15:18:00,219,Lisa
462,Activity 29,2023-01-02 16:23:00,292,Mike
462,Activity 3,2023-01-02 18:09:00,225,Susan
462,Activity 41,2023-01-02 18:10:00,89,John
463,Activity 36,2023-01-02 06:55:00,193,Mike
463,Activity 37,2023-01-02 08:28:00,120,Mike
463,Activity 37,2023-01-02 09:05:00,294,Tom
463,Activity 26,2023-01-02 10:29:00,232,John
463,Activity 41,2023-01-02 11:23:00,287,Laura
463,Activity 17,2023-01-02 13:23:00,181,Anna
463,Activity 40,2023-01-02 14:42:00,87,Mike
463,Activity 34,2023-01-02 15:25:00,196,John
463,Activity 3,2023-01-02 15:31:00,186,John
464,Activity 13,2023-01-02 18:43:00,256,Mike
464,Activity 23,2023-01-02 19:08:00,293,Peter
464,Activity 39,2023-01-02 19:58:00,261,Mike
464,Activity 41,2023-01-02 21:04:00,163,Susan
465,Activity 15,2023-01-02 04:24:00,217,John
465,Activity 11,2023-01-02 06:03:00,183,Peter
465,Activity 32,2023-01-02 06:44:00,98,Laura
466,Activity 38,2023-01-02 02:22:00,138,Peter
466,Activity 22,2023-01-02 04:20:00,190,Anna
466,Activity 38,2023-01-02 04:54:00,293,Peter
466,Activity 50,2023-01-02 06:54:00,82,Tom
466,Activity 5,2023-01-02 07:44:00,284,Tom
466,Activity 38,2023-01-02 08:54:00,78,Susan
466,Activity 39,2023-01-02 10:53:00,123,Tom
466,Activity 22,2023-01-02 11:41:00,116,Mike
466,Activity 44,2023-01-02 13:12:00,97,Mike
467,Activity 41,2023-01-02 18:52:00,281,Peter
467,Activity 14,2023-01-02 19:41:00,284,John
467,Activity 7,2023-01-02 21:25:00,292,Lisa
467,Activity 17,2023-01-02 21:34:00,174,John
467,Activity 17,2023-01-02 22:33:00,275,Peter
467,Activity 5,2023-01-02 23:27:00,119,Mike
467,Activity 39,2023-01-03 00:57:00,131,Lisa
467,Activity 13,2023-01-03 02:52:00,108,Lisa
468,Activity 15,2023-01-02 01:57:00,228,Anna
468,Activity 20,2023-01-02 03:00:00,68,Peter
468,Activity 6,2023-01-02 03:42:00,161,Susan
468,Activity 13,2023-01-02 04:27:00,72,Susan
468,Activity 23,2023-01-02 05:46:00,136,Mike
468,Activity 5,2023-01-02 07:31:00,159,Peter
468,Activity 48,2023-01-02 08:08:00,206,John
468,Activity 50,2023-01-02 08:18:00,163,John
468,Activity 23,2023-01-02 08:34:00,193,Anna
469,Activity 33,2023-01-01 17:01:00,211,Mike
469,Activity 23,2023-01-01 17:07:00,240,Anna
469,Activity 29,2023-01-01 18:54:00,81,Tom
469,Activity 49,2023-01-01 18:57:00,196,Mike
469,Activity 47,2023-01-01 20:12:00,117,John
470,Activity 25,2023-01-02 11:22:00,231,Lisa
470,Activity 34,2023-01-02 12:51:00,161,John
470,Activity 35,2023-01-02 13:26:00,234,Peter
470,Activity 28,2023-01-02 15:09:00,206,Tom
470,Activity 44,2023-01-02 15:24:00,115,Anna
470,Activity 24,2023-01-02 16:29:00,177,Anna
470,Activity 24,2023-01-02 18:07:00,221,Tom
470,Activity 6,2023-01-02 18:28:00,209,Susan
470,Activity 34,2023-01-02 20:25:00,100,Anna
470,Activity 48,2023-01-02 21:17:00,278,Tom
471,Activity 28,2023-01-03 08:25:00,210,Susan
471,Activity 43,2023-01-03 09:33:00,159,Lisa
471,Activity 23,2023-01-03 11:27:00,111,John
471,Activity 20,2023-01-03 12:19:00,230,John
471,Activity 45,2023-01-03 13:15:00,221,Anna
471,Activity 10,2023-01-03 14:15:00,201,Mike
471,Activity 10,2023-01-03 15:01:00,223,Peter
472,Activity 19,2023-01-02 21:50:00,96,Susan
472,Activity 38,2023-01-02 23:16:00,97,Lisa
472,Activity 31,2023-01-03 00:39:00,287,Susan
472,Activity 27,2023-01-03 01:22:00,184,Susan
472,Activity 36,2023-01-03 01:35:00,248,Mike
472,Activity 6,2023-01-03 01:40:00,292,Susan
472,Activity 13,2023-01-03 01:44:00,115,Anna
473,Activity 26,2023-01-03 07:09:00,176,Lisa
473,Activity 19,2023-01-03 08:03:00,73,Peter
473,Activity 45,2023-01-03 09:59:00,223,Laura
473,Activity 9,2023-01-03 10:50:00,81,Anna
473,Activity 43,2023-01-03 12:02:00,163,Susan
473,Activity 30,2023-01-03 12:22:00,180,Laura
473,Activity 34,2023-01-03 12:46:00,82,Lisa
473,Activity 29,2023-01-03 13:46:00,139,Anna
474,Activity 28,2023-01-02 13:13:00,248,Lisa
474,Activity 22,2023-01-02 13:20:00,176,Susan
474,Activity 7,2023-01-02 13:46:00,81,Lisa
474,Activity 45,2023-01-02 13:51:00,172,Peter
474,Activity 1,2023-01-02 14:09:00,263,Susan
474,Activity 36,2023-01-02 14:51:00,92,Tom
475,Activity 4,2023-01-03 00:37:00,70,Laura
475,Activity 38,2023-01-03 01:59:00,125,Susan
475,Activity 30,2023-01-03 02:58:00,129,Mike
475,Activity 37,2023-01-03 04:54:00,56,Tom
475,Activity 36,2023-01-03 05:57:00,244,Anna
476,Activity 23,2023-01-02 07:39:00,274,Peter
476,Activity 28,2023-01-02 08:50:00,285,Lisa
476,Activity 43,2023-01-02 09:39:00,156,Lisa
476,Activity 22,2023-01-02 10:33:00,191,Susan
476,Activity 42,2023-01-02 10:53:00,259,Susan
477,Activity 25,2023-01-01 23:42:00,72,Tom
477,Activity 4,2023-01-02 00:20:00,241,Lisa
477,Activity 20,2023-01-02 00:47:00,250,Laura
478,Activity 25,2023-01-03 07:47:00,199,Mike
478,Activity 37,2023-01-03 08:47:00,246,Peter
478,Activity 15,2023-01-03 08:56:00,289,Anna
478,Activity 16,2023-01-03 09:57:00,171,Tom
478,Activity 30,2023-01-03 11:42:00,271,Peter
478,Activity 1,2023-01-03 12:19:00,249,John
478,Activity 16,2023-01-03 13:49:00,126,Peter
478,Activity 11,2023-01-03 14:54:00,74,Peter
478,Activity 25,2023-01-03 16:04:00,291,Peter
479,Activity 33,2023-01-02 04:18:00,187,Susan
479,Activity 46,2023-01-02 04:37:00,277,Peter
479,Activity 47,2023-01-02 05:26:00,271,Lisa
479,Activity 4,2023-01-02 06:34:00,228,John
479,Activity 4,2023-01-02 08:34:00,300,Tom
479,Activity 26,2023-01-02 09:03:00,249,Mike
479,Activity 21,2023-01-02 09:40:00,298,John
479,Activity 12,2023-01-02 10:08:00,154,Mike
479,Activity 42,2023-01-02 11:52:00,66,Peter
479,Activity 38,2023-01-02 13:16:00,170,Lisa
480,Activity 40,2023-01-02 02:17:00,265,John
480,Activity 41,2023-01-02 03:31:00,127,Mike
480,Activity 10,2023-01-02 05:08:00,111,Laura
480,Activity 24,2023-01-02 05:19:00,207,John
480,Activity 3,2023-01-02 07:01:00,288,John
481,Activity 37,2023-01-02 06:47:00,198,Laura
481,Activity 28,2023-01-02 08:21:00,162,Anna
481,Activity 18,2023-01-02 08:49:00,276,John
481,Activity 20,2023-01-02 10:29:00,154,Susan
481,Activity 42,2023-01-02 12:07:00,89,Laura
481,Activity 3,2023-01-02 12:41:00,188,Mike
481,Activity 1,2023-01-02 14:12:00,277,Susan
481,Activity 6,2023-01-02 15:04:00,274,Peter
481,Activity 47,2023-01-02 15:39:00,289,John
481,Activity 16,2023-01-02 16:46:00,276,Tom
482,Activity 10,2023-01-01 12:53:00,218,Tom
482,Activity 18,2023-01-01 13:35:00,159,Susan
482,Activity 9,2023-01-01 13:45:00,260,John
482,Activity 35,2023-01-01 14:56:00,289,Susan
482,Activity 1,2023-01-01 15:16:00,59,Laura
482,Activity 1,2023-01-01 16:58:00,138,John
482,Activity 40,2023-01-01 18:06:00,197,John
482,Activity 16,2023-01-01 19:27:00,152,Lisa
483,Activity 39,2023-01-03 06:06:00,104,Tom
483,Activity 22,2023-01-03 07:31:00,298,Mike
483,Activity 25,2023-01-03 07:35:00,274,Tom
483,Activity 45,2023-01-03 08:03:00,81,Tom
483,Activity 12,2023-01-03 08:55:00,219,Mike
484,Activity 42,2023-01-03 08:18:00,111,Laura
484,Activity 12,2023-01-03 08:53:00,233,Tom
484,Activity 11,2023-01-03 09:35:00,165,Laura
484,Activity 29,2023-01-03 10:54:00,67,Susan
484,Activity 17,2023-01-03 11:34:00,276,Lisa
485,Activity 28,2023-01-03 06:27:00,190,Lisa
485,Activity 46,2023-01-03 07:35:00,54,Peter
485,Activity 13,2023-01-03 07:41:00,134,Anna
485,Activity 36,2023-01-03 08:03:00,201,Anna
485,Activity 29,2023-01-03 08:39:00,137,Tom
485,Activity 3,2023-01-03 10:33:00,107,Susan
485,Activity 26,2023-01-03 11:45:00,94,Laura
486,Activity 48,2023-01-02 20:35:00,129,Lisa
486,Activity 46,2023-01-02 21:35:00,193,John
486,Activity 35,2023-01-02 21:56:00,232,Lisa
486,Activity 7,2023-01-02 23:21:00,186,Laura
487,Activity 44,2023-01-02 21:41:00,102,Tom
487,Activity 16,2023-01-02 22:40:00,63,Susan
487,Activity 36,2023-01-03 00:23:00,208,Anna
487,Activity 31,2023-01-03 01:13:00,76,John
